id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4355,account.move.line,VEJ303900909,,
aml_cicsa_4356,account.move.line,VEJ303900909,,
aml_cicsa_4357,account.move.line,VEJ303900909,,
aml_cicsa_4358,account.move.line,VEJ303900909,,
aml_cicsa_4359,account.move.line,VEJ303900909,,
aml_cicsa_4360,account.move.line,VEJ303900909,,
aml_cicsa_4361,account.move.line,VEJ303900909,,
aml_cicsa_4362,account.move.line,VEJ303900909,,
aml_cicsa_4363,account.move.line,VEJ303900909,,
aml_cicsa_4364,account.move.line,VEJ303900909,,
aml_cicsa_4365,account.move.line,VEJ303900909,,
aml_cicsa_4366,account.move.line,VEJ303900909,,
aml_cicsa_4367,account.move.line,VEJ303900909,,
aml_cicsa_4368,account.move.line,VEJ303900909,,
aml_cicsa_4369,account.move.line,VEJ303900909,,
aml_cicsa_4370,account.move.line,VEJ303900909,,
aml_cicsa_4371,account.move.line,VEJ303900909,,
aml_cicsa_4372,account.move.line,VEJ303900909,,
aml_cicsa_4373,account.move.line,VEJ303900909,,
aml_cicsa_4374,account.move.line,VEJ303900909,,
aml_cicsa_4375,account.move.line,VEJ303900909,,
aml_cicsa_4376,account.move.line,VEJ303900909,,
aml_cicsa_4377,account.move.line,VEJ303900909,,
aml_cicsa_4378,account.move.line,VEJ303900909,,
aml_cicsa_4379,account.move.line,VEJ303900909,,
aml_cicsa_4380,account.move.line,VEJ303900909,,
aml_cicsa_4381,account.move.line,VEJ303900909,,
aml_cicsa_4382,account.move.line,VEJ303900909,,
aml_cicsa_4383,account.move.line,VEJ303900909,,
aml_cicsa_4384,account.move.line,VEJ303900909,,
aml_cicsa_4385,account.move.line,VEJ303900909,,
aml_cicsa_4386,account.move.line,VEJ303900909,,
aml_cicsa_4387,account.move.line,VEJ303900909,,
aml_cicsa_4388,account.move.line,VEJ303900909,,
aml_cicsa_4389,account.move.line,,300.00,base.USD
aml_cicsa_4390,account.move.line,,-300.00,base.USD
aml_cicsa_4391,account.move.line,,624.40,base.USD
aml_cicsa_4392,account.move.line,,-624.40,base.USD
aml_cicsa_4393,account.move.line,VEJ002569107,,
aml_cicsa_4394,account.move.line,VEJ002569107,,
aml_cicsa_4395,account.move.line,VEJ310353514,,
aml_cicsa_4396,account.move.line,VEJ310353514,,
aml_cicsa_4397,account.move.line,VEJ310353514,,
aml_cicsa_4398,account.move.line,VEJ310353514,,
aml_cicsa_4399,account.move.line,VEJ310353514,,
aml_cicsa_4400,account.move.line,VEJ310353514,,
aml_cicsa_4401,account.move.line,VEJ308120219,,
aml_cicsa_4402,account.move.line,VEJ308120219,,
aml_cicsa_4403,account.move.line,VEG200100141,,
aml_cicsa_4404,account.move.line,VEG200100141,,
aml_cicsa_4405,account.move.line,VEJ001241345,,
aml_cicsa_4406,account.move.line,VEJ001241345,,
aml_cicsa_4407,account.move.line,VEJ001241345,,
aml_cicsa_4408,account.move.line,VEJ001241345,,
aml_cicsa_4409,account.move.line,VEJ300004937,,
aml_cicsa_4410,account.move.line,VEJ300004937,,
aml_cicsa_4411,account.move.line,VEJ300004937,,
