id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4807,account.move.line,VEJ303900909,,
aml_cicsa_4808,account.move.line,VEJ303900909,,
aml_cicsa_4809,account.move.line,VEJ303900909,,
aml_cicsa_4810,account.move.line,VEJ303900909,,
aml_cicsa_4811,account.move.line,VEJ303900909,,
aml_cicsa_4812,account.move.line,VEJ303900909,,
aml_cicsa_4813,account.move.line,VEJ303900909,,
aml_cicsa_4814,account.move.line,VEJ303900909,,
aml_cicsa_4815,account.move.line,VEJ303900909,,
aml_cicsa_4816,account.move.line,VEJ303900909,,
aml_cicsa_4817,account.move.line,VEJ303900909,,
aml_cicsa_4818,account.move.line,VEJ303900909,,
aml_cicsa_4819,account.move.line,VEJ303900909,,
aml_cicsa_4820,account.move.line,VEJ303900909,,
aml_cicsa_4821,account.move.line,VEJ303900909,,
aml_cicsa_4822,account.move.line,VEJ303900909,,
aml_cicsa_4823,account.move.line,VEJ303900909,,
aml_cicsa_4824,account.move.line,VEJ303900909,,
aml_cicsa_4825,account.move.line,VEJ303900909,,
aml_cicsa_4826,account.move.line,VEJ303900909,,
aml_cicsa_4827,account.move.line,VEJ303900909,,
aml_cicsa_4828,account.move.line,VEJ303900909,,
aml_cicsa_4829,account.move.line,VEJ303900909,,
aml_cicsa_4830,account.move.line,VEJ303900909,,
aml_cicsa_4831,account.move.line,VEJ303900909,,
aml_cicsa_4832,account.move.line,VEJ303900909,,
aml_cicsa_4833,account.move.line,VEJ303900909,,
aml_cicsa_4834,account.move.line,VEJ303900909,,
aml_cicsa_4835,account.move.line,VEJ303900909,,
aml_cicsa_4836,account.move.line,VEJ303900909,,
aml_cicsa_4837,account.move.line,VEJ303900909,,
aml_cicsa_4838,account.move.line,VEJ303900909,,
aml_cicsa_4839,account.move.line,VEJ303900909,,
aml_cicsa_4840,account.move.line,VEJ303900909,,
aml_cicsa_4841,account.move.line,VEJ303900909,,
aml_cicsa_4842,account.move.line,VEJ303900909,,
aml_cicsa_4843,account.move.line,VEJ303900909,,
aml_cicsa_4844,account.move.line,VEJ303900909,,
aml_cicsa_4845,account.move.line,VEJ303900909,,
aml_cicsa_4846,account.move.line,VEJ310702306,,
aml_cicsa_4847,account.move.line,VEJ310702306,,
aml_cicsa_4848,account.move.line,VEJ310702306,,
aml_cicsa_4849,account.move.line,VEJ310702306,,
aml_cicsa_4850,account.move.line,VEJ310702306,,
aml_cicsa_4851,account.move.line,VEJ311271465,523346.76,base.USD
aml_cicsa_4852,account.move.line,VEJ311271465,-179985.6,base.USD
aml_cicsa_4853,account.move.line,VEJ311271465,-163375.56,base.USD
aml_cicsa_4854,account.move.line,VEJ311271465,-179985.6,base.USD
aml_cicsa_4855,account.move.line,VEJ311271465,151902,base.USD
aml_cicsa_4856,account.move.line,VEJ311271465,-50634,base.USD
aml_cicsa_4857,account.move.line,VEJ311271465,-50634,base.USD
aml_cicsa_4858,account.move.line,VEJ311271465,-50634,base.USD
aml_cicsa_4859,account.move.line,VEJ311271465,523346.76,base.USD
aml_cicsa_4860,account.move.line,VEJ311271708,-179985.6,base.USD
aml_cicsa_4861,account.move.line,VEJ311271708,-29997.6,base.USD
aml_cicsa_4862,account.move.line,VEJ311271708,-163375.56,base.USD
aml_cicsa_4863,account.move.line,VEJ311271708,-149988,base.USD
aml_cicsa_4864,account.move.line,VEJ311271708,151902,base.USD
aml_cicsa_4865,account.move.line,VEJ311271708,-50634,base.USD
aml_cicsa_4866,account.move.line,VEJ311271708,-8439,base.USD
aml_cicsa_4867,account.move.line,VEJ311271708,-50634,base.USD
aml_cicsa_4868,account.move.line,VEJ311271708,-42195,base.USD
aml_cicsa_4869,account.move.line,VEJ293877334,,
aml_cicsa_4870,account.move.line,VEJ293877334,,
aml_cicsa_4871,account.move.line,VEJ293877334,,
aml_cicsa_4872,account.move.line,VEJ293877334,,
aml_cicsa_4873,account.move.line,VEJ302287448,,
aml_cicsa_4874,account.move.line,VEJ302287448,,
aml_cicsa_4875,account.move.line,VEJ302287448,,
aml_cicsa_4876,account.move.line,VEJ302287448,,
aml_cicsa_4877,account.move.line,VEJ302287448,,
aml_cicsa_4878,account.move.line,VEJ302287448,,
aml_cicsa_4879,account.move.line,VEJ302287448,,
aml_cicsa_4880,account.move.line,VEJ302287448,,
aml_cicsa_4881,account.move.line,VEJ302287448,,
aml_cicsa_4882,account.move.line,VEJ302287448,,
aml_cicsa_4883,account.move.line,VEJ302287448,,
aml_cicsa_4884,account.move.line,VEJ302287448,,
aml_cicsa_4885,account.move.line,VEJ302287448,,
aml_cicsa_4886,account.move.line,VEJ302287448,,
aml_cicsa_4887,account.move.line,VEJ302287448,,
aml_cicsa_4888,account.move.line,VEJ302287448,,
aml_cicsa_4889,account.move.line,VEJ302287448,,
aml_cicsa_4890,account.move.line,VEJ302287448,,
aml_cicsa_4891,account.move.line,VEJ302287448,,
aml_cicsa_4892,account.move.line,VEJ302287448,,
aml_cicsa_4893,account.move.line,VEJ302287448,,
aml_cicsa_4894,account.move.line,VEJ302287448,,
aml_cicsa_4895,account.move.line,VEJ302287448,,
aml_cicsa_4896,account.move.line,VEJ302287448,,
aml_cicsa_4897,account.move.line,VEJ302287448,,
aml_cicsa_4898,account.move.line,VEJ302287448,,
aml_cicsa_4899,account.move.line,VEJ302287448,,
aml_cicsa_4900,account.move.line,VEJ302287448,,
aml_cicsa_4901,account.move.line,VEJ302287448,,
aml_cicsa_4902,account.move.line,VEJ302287448,,
aml_cicsa_4903,account.move.line,VEJ302287448,,
aml_cicsa_4904,account.move.line,VEJ302287448,,
aml_cicsa_4905,account.move.line,VEJ315253321,650858.32,base.USD
aml_cicsa_4906,account.move.line,VEJ315253321,-163375.56,base.USD
aml_cicsa_4907,account.move.line,VEJ315253321,-207849.96,base.USD
aml_cicsa_4908,account.move.line,VEJ315253321,-179985.6,base.USD
aml_cicsa_4909,account.move.line,VEJ315253321,-99647.2,base.USD
aml_cicsa_4910,account.move.line,VEJ315253321,292471.67,base.USD
aml_cicsa_4911,account.move.line,VEJ315253321,-82302,base.USD
aml_cicsa_4912,account.move.line,VEJ315253321,-82302,base.USD
aml_cicsa_4913,account.move.line,VEJ315253321,-82302,base.USD
