id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_3345,account.move.line,,142859.85,base.USD
aml_cicsa_3346,account.move.line,,-142859.85,base.USD
aml_cicsa_3347,account.move.line,VEJ301406834,,
aml_cicsa_3348,account.move.line,VEJ301406834,,
aml_cicsa_3349,account.move.line,VEJ301406834,,
aml_cicsa_3350,account.move.line,VEJ300077713,,
aml_cicsa_3351,account.move.line,VEJ300077713,,
aml_cicsa_3352,account.move.line,VEJ300077713,,
aml_cicsa_3353,account.move.line,VEJ300077713,,
aml_cicsa_3354,account.move.line,VEJ300077713,,
aml_cicsa_3355,account.move.line,VEJ303900909,,
aml_cicsa_3356,account.move.line,VEJ303900909,,
aml_cicsa_3357,account.move.line,VEJ303900909,,
aml_cicsa_3358,account.move.line,VEJ303900909,,
aml_cicsa_3359,account.move.line,VEJ303900909,,
aml_cicsa_3360,account.move.line,VEJ303900909,,
aml_cicsa_3361,account.move.line,VEJ303900909,,
aml_cicsa_3362,account.move.line,VEJ303900909,,
aml_cicsa_3363,account.move.line,VEJ303900909,,
aml_cicsa_3364,account.move.line,VEJ303900909,,
aml_cicsa_3365,account.move.line,VEJ303900909,,
aml_cicsa_3366,account.move.line,VEJ303900909,,
aml_cicsa_3367,account.move.line,VEJ303900909,,
aml_cicsa_3368,account.move.line,VEJ303900909,,
aml_cicsa_3369,account.move.line,VEJ303900909,,
aml_cicsa_3370,account.move.line,VEJ303900909,,
aml_cicsa_3371,account.move.line,VEJ303900909,,
aml_cicsa_3372,account.move.line,VEJ303900909,,
aml_cicsa_3373,account.move.line,VEJ303900909,,
aml_cicsa_3374,account.move.line,VEJ303900909,,
aml_cicsa_3375,account.move.line,VEJ303900909,,
aml_cicsa_3376,account.move.line,VEJ303900909,,
aml_cicsa_3377,account.move.line,VEJ303900909,,
aml_cicsa_3378,account.move.line,VEJ303900909,,
aml_cicsa_3379,account.move.line,VEJ303900909,,
aml_cicsa_3380,account.move.line,VEJ303900909,,
aml_cicsa_3381,account.move.line,VEJ303900909,,
aml_cicsa_3382,account.move.line,VEJ303900909,,
aml_cicsa_3383,account.move.line,VEJ303900909,,
aml_cicsa_3384,account.move.line,VEJ303900909,,
aml_cicsa_3385,account.move.line,VEJ303900909,,
aml_cicsa_3386,account.move.line,VEJ303900909,,
aml_cicsa_3387,account.move.line,VEJ303900909,,
aml_cicsa_3388,account.move.line,VEJ303900909,,
aml_cicsa_3389,account.move.line,VEJ303900909,,
aml_cicsa_3390,account.move.line,VEJ303900909,,
